17045,16786
17047,6208
17049,34703
17051,21490
17053,13513
17055,37697
17057,33487
17059,4935
17061,11936
17063,52516
17065,7999
17067,17543
17069,3642
17071,6335
17073,49167
17075,26984
17077,52891
17079,9241
17081,36995
17083,21494
17085,22057
17087,13318
17089,516181
17091,107264
17093,132355
17095,49790
17097,713281
17099,109410
17101,15268
17103,34062
17105,35792
17107,27912
17109,27100
17111,309882
17113,170949
17115,103752
17117,44856
17119,265643
17121,37652
17123,11717
17125,13058
17127,14133
17129,12270
17131,15632
17133,34953
17135,28202
17137,32845
17139,14481
17141,51692
17143,181319
17145,20886
17147,16681
17149,14640
17151,3754
17153,5160
17155,5630
17157,30090
17159,15790
17161,144360
17163,256844
17165,23690
17167,196144
17169,6868
17171,4941
17173,20919
17175,5382
17177,44503
17179,131086
17181,17184
17183,74009
17185,11318
17187,16821
17189,13723
17191,16126
17193,13808
17195,55565
17197,696826
17199,67114
17201,284916
17203,38413
18000,6789098
18001,35849
18003,386103
18005,82218
18007,8715
18009,12105
18011,71137
18013,15485
18015,20339
18017,37786
18019,121360
18021,26427
18023,33178
18025,10524
18027,33357
18029,50750
18031,26474
18033,43292
18035,111762
18037,43642
18039,206991
18041,23359
18043,80519
18045,16492
18047,22788
18049,20469
18051,33049
18053,66507
18055,30793
18057,348996
18059,80180
18061,39676
18063,175596
18065,48903
18067,83589
18069,36646
18071,46479
18073,32908
18075,20474
18077,33100
18079,27580
18081,162237
18083,36256
18085,80141
18087,40542
18089,498957
18091,112270
18093,45016
18095,130167
18097,976659
18099,46071
18101,9809
18103,35906
18105,139585
18107,37935
18109,71836
18111,13799
18113,47460
18115,5928
18117,19850
18119,21318
18121,16150
18123,19155
18125,12249
18127,173318
18129,25185
18131,12515
18133,36689
18135,24415
18137,28980
18139,16763
18141,272682
18143,24377
18145,45060
18147,19833
18149,23396
18151,34441
18153,20812
18155,9748
18157,186387
18159,15392
18161,7082
18163,180336
18165,15409
18167,106130
18169,30934
18171,8423
18173,63996
18175,28238
18177,66507
18179,28155
18181,24673
18183,34329
19000,3190904
19001,7493
19003,3709
19005,14071
19007,12287
19009,5683
19011,25549
19013,131044
19015,26698
19017,25011
19019,20605
19021,20806
19023,14333
19025,9900
19027,20726
19029,13123
19031,18495
19033,43022
19035,11656
19037,11988
19039,9737
19041,16336
